OrderID,CustomerID,ProductID,OrderDate,Quantity,TotalPrice
64618,318,29,2020-12-16,8,12648.96
64619,334,387,2022-05-29,7,11813.269999999999
64620,230,472,2020-11-29,3,4912.65
64621,664,399,2023-05-24,1,897.09
64622,508,357,2020-04-05,9,11395.079999999998
64623,790,142,2021-02-05,7,8049.58
64624,527,360,2023-06-26,3,238.41
64625,980,479,2021-07-29,1,1094.33
64626,475,267,2022-02-01,6,8893.02
64627,924,381,2020-10-13,4,320.08
64628,406,282,2020-08-27,7,10156.93
64629,287,193,2021-09-13,1,123.26
64630,969,281,2020-11-07,6,6206.099999999999
64631,760,62,2021-05-31,5,5130.900000000001
64632,767,149,2021-06-03,3,3109.8599999999997
64633,446,307,2020-07-23,7,5167.889999999999
64634,343,98,2023-12-22,9,9601.65
64635,325,67,2023-07-17,2,1892.7
64636,877,369,2020-11-25,4,6955.56
64637,167,438,2023-03-20,8,4594.08
64638,593,263,2023-03-10,4,4070.8
64639,296,11,2020-01-03,5,9748.4
64640,581,479,2023-07-13,4,4377.32
64641,183,346,2022-05-20,3,1720.92
64642,839,279,2023-12-04,6,11614.32
64643,576,464,2022-01-07,7,9293.13
64644,776,242,2023-07-31,7,5390.7
64645,839,467,2021-03-05,8,2903.2
64646,86,148,2022-07-26,6,1491.1200000000001
64647,556,442,2022-05-02,8,12683.2
64648,806,119,2023-10-20,9,15333.12
64649,885,330,2020-05-18,8,7139.52
64650,149,300,2020-10-02,3,5450.61
64651,772,120,2020-10-04,3,4413.84
64652,928,185,2022-06-23,7,9817.92
64653,823,110,2021-09-03,2,2045.7
64654,861,22,2023-08-25,7,3716.16
64655,956,471,2022-02-01,6,10615.8
64656,59,264,2020-08-07,4,3168.04
64657,606,103,2021-10-23,5,7253.75
64658,835,13,2021-06-26,2,192.02
64659,5,333,2021-02-07,8,8491.76
64660,83,391,2020-06-25,2,497.38
64661,840,285,2023-05-21,3,4830.03
64662,383,429,2023-06-04,7,8769.11
64663,549,265,2021-06-04,6,2207.52
64664,479,346,2023-06-24,1,573.64
64665,27,134,2020-10-19,7,5707.03
64666,525,33,2023-06-30,3,592.29
64667,902,285,2020-05-17,5,8050.05
64668,577,339,2021-07-22,9,12814.920000000002
64669,414,288,2021-04-17,4,1227.36
64670,715,405,2023-01-02,3,1565.8200000000002
64671,180,185,2023-01-04,5,7012.799999999999
64672,809,273,2020-12-27,9,17478.0
64673,991,98,2023-04-30,1,1066.85
64674,464,467,2022-06-08,4,1451.6
64675,783,317,2023-03-29,6,4189.74
64676,901,331,2023-05-20,6,11770.32
64677,527,60,2023-03-04,2,2165.68
64678,1,164,2020-04-27,6,10760.880000000001
64679,271,374,2021-08-26,3,4458.72
64680,484,151,2020-01-03,6,755.46
64681,956,255,2023-04-17,5,3617.1
64682,48,343,2023-02-17,3,1696.02
64683,694,354,2022-09-08,6,3778.32
64684,999,483,2020-05-01,3,4767.36
64685,183,401,2023-07-23,4,270.64
64686,840,269,2021-10-19,1,99.13
64687,373,224,2021-08-30,5,6008.7
64688,726,337,2022-04-15,2,1674.04
64689,539,262,2021-11-03,9,17071.47
64690,507,244,2023-11-24,4,6654.56
64691,738,191,2021-11-24,6,3604.92
64692,670,171,2021-11-07,6,2694.7799999999997
64693,972,426,2022-12-12,9,16819.11
64694,506,496,2023-07-10,6,2568.18
64695,572,171,2023-06-22,8,3593.04
64696,66,484,2022-11-06,7,4551.400000000001
64697,686,153,2022-09-12,2,783.36
64698,52,312,2023-08-15,1,183.29
64699,998,435,2020-09-04,4,7381.96
64700,470,67,2022-10-28,5,4731.75
64701,243,56,2021-10-20,7,8962.1
64702,337,111,2021-10-14,3,220.79999999999998
64703,803,191,2020-02-06,8,4806.56
64704,756,15,2020-03-07,2,3154.48
64705,121,447,2021-05-02,6,5302.92
64706,554,302,2020-06-24,3,4093.0199999999995
64707,696,253,2023-04-08,3,4871.37
64708,45,18,2020-05-21,8,6608.88
64709,52,10,2022-06-25,1,1310.59
64710,151,133,2020-08-15,9,6973.74
64711,413,422,2022-08-31,5,9527.050000000001
64712,541,469,2021-12-26,4,1648.04
64713,569,172,2022-04-06,3,3608.1000000000004
64714,498,129,2023-06-12,6,11058.539999999999
64715,787,53,2020-10-18,4,685.2
64716,209,300,2023-02-12,5,9084.349999999999
64717,8,281,2020-06-03,8,8274.8
64718,946,43,2020-05-19,3,3870.33
64719,391,157,2021-01-16,2,2368.32
64720,247,426,2020-06-12,2,3737.58
64721,395,482,2022-09-07,1,1665.68
64722,707,111,2021-07-20,6,441.59999999999997
64723,834,443,2021-01-16,3,2807.91
64724,339,83,2023-10-06,7,13929.300000000001
64725,412,182,2020-08-23,6,9787.26
64726,952,51,2020-05-25,4,7143.12
64727,540,172,2022-01-22,8,9621.6
64728,345,310,2020-11-29,8,11830.08
64729,843,439,2022-12-10,2,1536.96
64730,296,275,2023-12-14,4,2032.8
64731,235,484,2023-06-30,3,1950.6000000000001
64732,642,256,2020-12-12,8,5635.52
64733,588,253,2020-08-21,2,3247.58
64734,445,189,2021-08-02,6,10547.82
64735,233,12,2023-11-09,6,10210.619999999999
64736,742,288,2020-06-22,6,1841.04
64737,844,214,2022-09-06,4,2737.32
64738,882,129,2022-08-21,4,7372.36
64739,921,257,2020-03-05,7,13706.84
64740,997,229,2021-12-29,4,1505.12
64741,863,280,2020-05-26,7,1055.25
64742,310,333,2022-03-21,1,1061.47
64743,913,241,2022-11-22,9,9381.06
64744,944,305,2023-04-25,3,1832.6399999999999
64745,908,92,2020-02-02,7,13743.1
64746,701,481,2020-07-21,5,3699.45
64747,478,90,2020-10-21,1,192.51
64748,514,273,2022-08-24,6,11652.0
64749,336,281,2022-11-14,6,6206.099999999999
64750,577,63,2021-09-29,8,11002.08
64751,52,416,2020-09-20,1,171.93
64752,546,2,2023-05-08,4,336.92
64753,301,363,2023-09-08,9,12314.25
64754,752,286,2022-09-03,9,10150.02
64755,641,114,2020-01-25,7,12992.56
64756,243,206,2021-03-04,6,8833.32
64757,356,77,2020-02-16,9,14369.670000000002
64758,820,165,2021-08-02,3,5686.7699999999995
64759,835,245,2020-11-27,7,9866.92
64760,610,75,2020-05-11,7,11865.84
64761,588,59,2022-01-18,9,17261.73
64762,824,173,2023-06-24,6,2477.82
64763,442,432,2023-10-29,6,6400.98
64764,877,73,2020-01-15,9,4121.1900000000005
64765,731,228,2022-06-20,3,4299.54
64766,818,22,2023-07-10,5,2654.4
64767,613,324,2020-04-19,2,876.06
64768,119,479,2021-11-05,6,6565.98
64769,409,171,2022-12-28,8,3593.04
64770,652,230,2023-12-30,7,11005.61
64771,371,243,2020-05-21,1,1869.2
64772,737,372,2022-10-25,4,1407.68
64773,767,489,2021-07-27,4,4143.96
64774,73,193,2021-11-13,7,862.82
64775,449,183,2023-07-10,4,6719.44
64776,824,147,2020-04-13,6,11043.42
64777,818,64,2020-06-21,3,596.01
64778,471,9,2020-06-13,2,1269.22
64779,156,204,2020-05-04,3,1497.93
64780,771,423,2022-12-01,8,13480.48
64781,934,171,2023-03-02,3,1347.3899999999999
64782,576,162,2021-06-05,4,2403.48
64783,310,459,2021-05-17,3,3022.92
64784,36,229,2021-10-11,1,376.28
64785,248,319,2023-01-12,5,3895.75
64786,428,432,2020-03-03,3,3200.49
64787,44,175,2020-11-26,6,10303.86
64788,453,401,2022-09-25,2,135.32
64789,119,209,2023-08-15,8,10743.52
64790,349,375,2023-05-09,1,1771.84
64791,693,208,2020-03-31,1,487.37
64792,909,44,2022-12-13,4,3227.68
64793,940,407,2022-08-13,2,456.42
64794,388,363,2020-07-24,2,2736.5
64795,70,296,2021-10-12,7,3768.87
64796,947,360,2023-12-16,8,635.76
64797,870,12,2023-09-20,9,15315.93
64798,454,215,2021-01-18,3,4318.83
64799,267,307,2023-07-02,8,5906.16
64800,731,211,2020-01-24,8,13635.44
64801,438,306,2020-02-02,7,4537.47
64802,366,480,2022-01-07,7,5221.509999999999
64803,702,193,2021-08-13,6,739.5600000000001
64804,768,79,2022-09-26,7,3653.02
64805,187,432,2020-02-10,9,9601.47
64806,227,24,2022-08-28,6,9045.119999999999
64807,61,189,2022-04-29,6,10547.82
64808,168,54,2020-05-21,1,337.24
64809,132,53,2023-06-17,3,513.9000000000001
64810,155,305,2023-05-01,9,5497.92
64811,784,124,2020-04-14,8,7901.92
64812,722,373,2022-04-27,8,15137.92
64813,7,346,2022-10-17,2,1147.28
64814,523,168,2023-11-26,7,11001.970000000001
64815,712,383,2020-01-22,5,2717.75
64816,251,408,2020-05-04,7,3070.06
64817,576,458,2022-05-14,3,478.62
64818,692,454,2022-01-21,3,2746.92
64819,640,450,2020-03-22,8,15006.0
64820,262,381,2021-10-25,7,560.14
64821,120,34,2023-08-20,5,3815.4
64822,48,402,2022-06-09,1,1199.44
64823,69,344,2021-07-05,1,450.4
64824,889,460,2020-12-16,3,5573.61
64825,262,152,2021-04-25,4,480.96
64826,742,72,2021-09-27,6,5512.86
64827,764,129,2020-04-29,2,3686.18
64828,445,173,2023-07-20,6,2477.82
64829,962,409,2022-03-12,9,15849.63
64830,479,10,2021-01-01,5,6552.95
64831,231,100,2023-10-12,6,9160.5
64832,224,297,2020-11-19,8,10148.0
64833,457,7,2023-11-19,9,6974.01
64834,719,307,2020-06-19,8,5906.16
64835,853,93,2020-05-29,2,841.42
64836,366,282,2021-07-14,8,11607.92
64837,949,490,2021-01-01,7,13196.33
64838,28,227,2021-08-25,4,4447.08
64839,877,160,2023-02-13,6,6345.36
64840,731,178,2020-01-29,8,1476.48
64841,901,119,2020-09-23,3,5111.04
64842,849,296,2022-04-11,6,3230.46
64843,101,96,2023-11-20,8,15121.76
64844,58,289,2021-05-01,5,8686.65
64845,24,338,2020-11-28,8,11911.04
64846,415,359,2023-05-30,4,2285.72
64847,227,86,2021-08-16,9,10445.4
64848,169,271,2021-10-06,2,144.54
64849,489,233,2022-09-16,3,398.15999999999997
64850,246,407,2020-02-06,3,684.63
64851,836,105,2021-05-24,3,3897.6000000000004
64852,724,485,2022-02-09,5,9159.45
64853,363,141,2020-07-11,5,2697.25
64854,465,22,2021-09-02,7,3716.16
64855,430,493,2020-10-18,5,4079.1000000000004
64856,778,86,2023-07-14,9,10445.4
64857,421,320,2020-05-17,6,11350.02
64858,917,349,2023-08-08,5,9693.25
64859,21,131,2022-11-19,2,275.16
64860,636,19,2023-07-01,1,640.69
64861,369,236,2023-01-05,2,1256.58
64862,464,305,2022-07-29,8,4887.04
64863,97,100,2020-12-25,5,7633.75
64864,650,435,2022-02-09,9,16609.41
64865,492,167,2020-04-05,6,5207.5199999999995
64866,850,198,2023-11-26,4,4275.56
64867,353,270,2023-10-11,5,8430.2
64868,605,156,2023-12-14,8,15227.2
64869,95,415,2022-10-15,3,1598.22
64870,24,185,2020-08-11,3,4207.68
64871,380,173,2022-07-20,6,2477.82
64872,396,474,2023-03-01,8,2122.72
64873,404,115,2020-11-20,2,991.84
64874,966,390,2020-08-28,5,9775.800000000001
64875,648,298,2023-08-17,6,6989.400000000001
64876,846,3,2023-12-24,1,621.95
64877,133,393,2022-02-14,9,8059.41
64878,54,259,2020-11-03,1,1417.28
64879,292,81,2020-06-12,5,2170.05
64880,112,283,2022-09-20,2,3464.3
64881,422,51,2020-02-27,2,3571.56
64882,131,14,2022-01-06,7,12615.33
64883,420,357,2020-09-01,4,5064.48
64884,278,488,2022-02-26,5,3705.65
64885,776,239,2021-04-03,1,249.91
64886,957,177,2023-08-11,9,1698.84
64887,894,260,2020-05-09,7,10274.32
64888,590,234,2022-03-25,4,2269.56
64889,775,176,2020-03-05,9,4084.2000000000003
64890,68,200,2021-03-05,6,11685.0
64891,574,395,2020-09-26,7,10565.449999999999
64892,403,317,2022-04-03,8,5586.32
64893,875,86,2021-02-03,8,9284.8
64894,175,436,2020-03-06,1,1189.68
64895,280,371,2022-01-07,1,256.52
64896,464,33,2023-08-20,9,1776.8700000000001
64897,390,362,2021-06-05,2,1078.48
64898,748,172,2022-08-26,9,10824.300000000001
64899,136,288,2020-03-18,4,1227.36
64900,409,216,2020-09-06,2,3285.44
64901,224,258,2022-02-22,3,5160.75
64902,601,351,2023-08-01,2,400.22
64903,970,135,2021-12-04,2,3041.64
64904,619,435,2022-04-30,9,16609.41
64905,553,213,2023-06-19,5,3203.6000000000004
64906,698,318,2020-08-03,4,641.36
64907,977,486,2021-11-30,4,7631.96
64908,188,268,2023-03-14,9,7195.41
64909,878,323,2023-12-16,6,7697.700000000001
64910,387,240,2020-05-16,9,9468.18
64911,9,80,2021-12-04,6,11539.32
64912,180,278,2022-02-03,8,8924.32
64913,698,459,2022-08-03,5,5038.2
64914,444,423,2020-12-15,8,13480.48
64915,594,142,2023-08-30,3,3449.82
64916,689,234,2022-09-23,6,3404.34
64917,606,77,2020-04-25,9,14369.670000000002
64918,901,272,2023-06-26,7,9955.470000000001
64919,446,348,2020-10-28,6,7984.02
64920,116,71,2021-01-29,5,1866.05
64921,672,274,2022-06-20,7,6324.08
64922,245,335,2022-07-06,8,15542.56
64923,283,210,2020-01-26,6,8980.2
64924,213,47,2022-04-26,6,4338.72
64925,664,203,2023-08-12,6,3856.1400000000003
64926,678,459,2020-11-30,9,9068.76
64927,451,51,2023-04-10,4,7143.12
64928,912,39,2022-01-22,8,12588.64
64929,655,145,2022-10-30,7,3631.46
64930,25,104,2020-11-21,2,1064.62
64931,712,372,2023-12-27,1,351.92
64932,233,60,2020-08-05,4,4331.36
64933,516,262,2020-02-22,1,1896.83
64934,288,46,2022-09-03,9,5011.289999999999
64935,685,325,2023-05-05,7,6060.25
64936,184,289,2021-05-05,6,10423.98
64937,251,341,2023-03-23,6,4354.32
64938,291,117,2020-08-31,8,3864.4
64939,949,183,2022-12-12,2,3359.72
64940,798,121,2022-03-04,6,1416.18
64941,359,201,2022-07-25,7,3436.58
64942,624,161,2023-11-06,9,13766.49
64943,305,197,2021-02-11,2,1724.6
64944,350,276,2022-07-23,6,8547.0
64945,977,151,2021-12-04,9,1133.19
64946,339,293,2022-03-29,4,6997.04
64947,948,482,2020-01-27,1,1665.68
64948,479,464,2021-01-06,4,5310.36
64949,465,256,2023-08-10,6,4226.64
64950,130,174,2023-10-29,2,1393.1
64951,187,283,2022-02-19,9,15589.35
64952,421,319,2020-03-12,1,779.15
64953,496,388,2020-03-23,4,1670.6
64954,541,314,2022-05-21,3,1821.69
64955,670,271,2022-08-22,4,289.08
64956,886,340,2022-09-08,6,5245.92
64957,235,314,2021-08-31,3,1821.69
64958,278,435,2023-12-11,7,12918.43
64959,102,235,2021-12-13,7,8561.21
64960,459,60,2020-10-12,3,3248.5199999999995
64961,737,197,2020-07-06,6,5173.799999999999
64962,787,232,2021-12-14,9,17161.47
64963,835,384,2022-12-19,9,8352.0
64964,232,80,2021-10-26,2,3846.44
64965,854,418,2021-04-13,5,7394.15
64966,274,111,2022-03-01,2,147.2
64967,365,462,2021-09-01,4,6162.64
64968,478,347,2021-10-20,7,4273.849999999999
64969,961,194,2020-11-25,7,2095.3799999999997
64970,468,249,2020-08-25,4,5617.84
64971,625,157,2023-05-21,7,8289.12
64972,901,5,2020-01-31,8,8480.16
64973,972,92,2020-12-12,4,7853.2
64974,651,2,2022-06-03,4,336.92
64975,728,226,2020-10-04,8,1623.92
64976,826,259,2020-03-21,4,5669.12
64977,274,41,2021-03-20,5,1682.8999999999999
64978,328,150,2021-07-25,9,4325.9400000000005
64979,861,62,2020-05-02,1,1026.18
64980,184,369,2020-03-05,5,8694.45
64981,918,304,2020-04-26,4,4481.08
64982,824,474,2021-01-17,5,1326.6999999999998
64983,194,371,2020-12-08,3,769.56
64984,791,389,2023-04-18,4,5445.2
64985,272,132,2023-06-08,7,10737.79
64986,300,485,2020-08-14,6,10991.34
64987,584,289,2022-10-14,6,10423.98
64988,196,81,2020-05-19,3,1302.03
64989,782,50,2020-03-17,9,8698.32
64990,905,115,2021-12-23,3,1487.76
64991,331,264,2020-12-24,1,792.01
64992,752,432,2020-06-23,2,2133.66
64993,486,397,2022-03-21,2,1792.68
64994,620,282,2020-06-05,5,7254.95
64995,499,435,2021-12-03,7,12918.43
64996,400,291,2021-12-09,3,1962.27
64997,397,175,2022-08-17,1,1717.31
64998,804,236,2021-07-06,7,4398.03
64999,812,239,2022-02-16,1,249.91
65000,100,489,2023-10-17,9,9323.91
65001,81,448,2022-07-14,4,3651.84
65002,782,105,2021-02-10,3,3897.6000000000004
65003,861,283,2020-10-21,2,3464.3
65004,17,302,2021-03-01,2,2728.68
65005,705,290,2020-01-26,6,2140.08
65006,212,191,2023-03-07,5,3004.1000000000004
65007,865,248,2023-10-21,7,12921.58
65008,126,496,2020-05-10,6,2568.18
65009,822,94,2023-07-04,9,14360.039999999999
65010,638,219,2021-01-26,5,9043.9
65011,130,427,2020-06-27,3,3333.8999999999996
65012,657,473,2020-05-02,1,1386.01
65013,768,221,2023-09-03,6,11822.82
65014,535,119,2022-01-06,8,13629.44
65015,214,152,2021-12-27,6,721.4399999999999
65016,129,17,2021-03-29,5,4715.45
65017,524,252,2021-12-21,4,2337.76
65018,653,300,2023-01-07,6,10901.22
65019,462,194,2023-06-01,5,1496.6999999999998
65020,970,317,2022-07-12,3,2094.87
65021,780,424,2023-12-17,7,11339.51
65022,57,208,2020-05-10,4,1949.48
65023,598,259,2020-01-26,1,1417.28
65024,274,279,2021-10-22,8,15485.76
65025,615,135,2023-09-29,5,7604.099999999999
65026,339,344,2022-09-16,2,900.8
65027,862,440,2020-09-09,7,12571.44
65028,143,456,2023-08-19,3,1911.12
65029,423,190,2022-12-12,1,1101.23
65030,334,469,2022-03-05,2,824.02
65031,841,465,2022-06-05,9,5017.14
65032,965,249,2023-06-23,9,12640.14
65033,929,411,2021-11-14,7,537.6
65034,688,382,2021-02-05,7,8306.970000000001
65035,133,299,2020-12-20,8,13392.16
65036,856,332,2023-12-05,5,908.15
65037,264,217,2022-08-24,8,3233.2
65038,147,310,2023-09-29,2,2957.52
65039,436,249,2020-09-26,7,9831.220000000001
65040,12,295,2022-07-27,3,4810.59
65041,840,244,2020-12-13,2,3327.28
65042,904,351,2022-06-14,6,1200.66
65043,55,170,2022-07-29,1,1020.2
65044,230,30,2020-09-10,9,17847.809999999998
65045,980,170,2023-04-05,7,7141.400000000001
65046,122,484,2022-09-18,3,1950.6000000000001
65047,861,49,2022-05-24,6,3698.88
65048,233,105,2020-02-16,8,10393.6
65049,162,342,2022-08-08,2,1650.68
65050,594,143,2021-12-17,7,5244.610000000001
65051,961,343,2020-08-18,4,2261.36
65052,971,354,2020-12-28,3,1889.16
65053,559,43,2020-04-07,8,10320.88
65054,876,419,2021-07-03,5,6165.650000000001
65055,803,84,2020-04-12,6,8627.16
65056,500,499,2023-08-09,8,13471.36
65057,672,42,2022-03-02,8,13053.52
65058,179,349,2020-12-21,6,11631.900000000001
65059,362,92,2020-09-26,7,13743.1
65060,208,457,2022-06-17,9,9271.170000000002
65061,902,416,2023-07-05,1,171.93
65062,905,72,2023-12-24,3,2756.43
65063,552,48,2020-06-07,6,11034.599999999999
65064,726,461,2020-07-18,8,2044.16
65065,432,354,2021-11-06,1,629.72
65066,456,239,2023-04-17,5,1249.55
65067,504,153,2023-12-18,5,1958.4
65068,864,203,2020-06-18,7,4498.83
65069,154,256,2020-07-17,2,1408.88
65070,338,24,2023-06-01,7,10552.64
65071,293,452,2021-01-16,6,9949.5
65072,436,291,2020-09-02,2,1308.18
65073,396,420,2022-04-12,2,2724.2
65074,166,194,2023-02-14,1,299.34
65075,994,222,2023-04-29,9,13687.02
65076,452,168,2023-10-15,8,12573.68
65077,784,198,2022-06-22,3,3206.67
65078,957,234,2023-06-16,6,3404.34
65079,536,113,2021-06-14,6,4477.26
65080,974,263,2023-09-25,5,5088.5
65081,401,52,2020-05-06,5,7150.299999999999
65082,115,333,2020-05-20,3,3184.41
65083,351,299,2020-05-21,8,13392.16
65084,260,212,2022-03-29,6,5244.78
65085,818,389,2022-04-15,7,9529.1
65086,876,251,2021-11-28,8,13842.4
65087,226,408,2023-07-07,6,2631.48
65088,614,42,2023-01-18,5,8158.450000000001
65089,486,34,2021-02-15,3,2289.2400000000002
65090,131,471,2021-03-04,3,5307.9
65091,264,329,2023-06-10,1,588.82
65092,524,282,2022-04-20,9,13058.91
65093,931,218,2020-12-25,8,6186.64
65094,834,338,2023-09-22,5,7444.400000000001
65095,181,420,2020-09-20,7,9534.699999999999
65096,349,273,2021-08-30,3,5826.0
65097,471,500,2020-05-03,5,8622.949999999999
65098,161,255,2023-09-06,6,4340.5199999999995
65099,114,197,2023-12-10,8,6898.4
65100,18,6,2022-01-19,5,3643.95
65101,104,34,2021-07-06,4,3052.32
65102,186,309,2023-02-17,8,5611.2
65103,342,95,2021-07-28,9,16383.6
65104,462,165,2023-11-20,8,15164.72
65105,605,148,2023-07-29,6,1491.1200000000001
65106,813,442,2021-12-28,8,12683.2
65107,143,204,2023-04-17,9,4493.79
65108,655,187,2023-12-10,8,10612.56
65109,813,139,2023-09-25,4,2985.56
65110,964,94,2020-12-15,6,9573.36
65111,612,114,2023-05-14,9,16704.72
65112,453,40,2023-05-10,5,5888.400000000001
65113,451,206,2023-11-18,8,11777.76
65114,972,312,2023-04-16,9,1649.61
65115,62,110,2021-04-25,5,5114.25
65116,596,277,2023-12-11,8,13147.2
65117,940,215,2020-02-10,9,12956.49
65118,276,100,2022-07-05,9,13740.75
65119,679,197,2020-08-18,2,1724.6
65120,295,494,2022-01-22,4,4516.28
65121,129,302,2021-01-13,1,1364.34
65122,364,323,2021-04-08,5,6414.75
65123,67,416,2021-05-23,9,1547.3700000000001
65124,47,348,2023-05-02,8,10645.36
65125,969,4,2023-11-20,3,4672.89
65126,374,372,2023-12-16,5,1759.6000000000001
65127,822,487,2023-02-10,7,4810.05
65128,660,410,2020-09-01,4,5962.04
65129,762,122,2023-01-16,8,7087.76
65130,137,287,2020-09-20,3,2469.84
65131,95,330,2023-12-18,6,5354.64
65132,238,204,2020-08-21,6,2995.86
65133,796,189,2020-09-16,5,8789.85
65134,832,145,2023-06-05,9,4669.0199999999995
65135,35,53,2021-04-14,7,1199.1000000000001
65136,296,430,2021-11-20,1,1498.62
65137,893,8,2021-11-23,5,263.2
65138,870,459,2020-02-11,1,1007.64
65139,492,328,2020-12-31,5,2959.0499999999997
65140,258,158,2022-11-19,4,3605.6
65141,387,83,2023-11-05,8,15919.2
65142,270,402,2023-08-26,3,3598.32
65143,977,313,2022-01-04,1,1578.33
65144,867,8,2021-04-25,9,473.76
65145,324,464,2023-12-19,6,7965.539999999999
65146,47,26,2023-04-19,8,1302.4
65147,606,149,2020-07-22,7,7256.339999999999
65148,694,48,2022-08-16,3,5517.299999999999
65149,954,362,2023-02-28,8,4313.92
65150,702,51,2021-10-11,5,8928.9
65151,487,446,2022-02-14,2,2851.3
65152,563,327,2022-04-28,1,247.68
65153,718,43,2023-02-08,3,3870.33
65154,816,130,2023-06-12,9,17881.649999999998
65155,411,405,2021-10-31,9,4697.460000000001
65156,845,62,2023-02-14,7,7183.26
65157,951,4,2020-08-18,3,4672.89
65158,125,309,2021-03-23,1,701.4
65159,212,410,2020-05-10,8,11924.08
65160,369,213,2021-07-24,8,5125.76
65161,945,267,2021-12-16,5,7410.85
65162,920,49,2020-04-11,2,1232.96
65163,266,251,2021-10-16,4,6921.2
65164,135,76,2023-06-03,6,11779.98
65165,884,42,2020-09-24,8,13053.52
65166,785,332,2023-10-11,2,363.26
65167,790,412,2020-11-30,5,2671.65
65168,315,168,2023-06-26,9,14145.39
65169,300,431,2022-12-14,9,13400.460000000001
65170,779,306,2022-08-13,9,5833.89
65171,298,173,2020-08-22,3,1238.91
65172,279,398,2020-04-03,3,1663.47
65173,374,489,2020-04-25,2,2071.98
65174,956,380,2021-12-01,1,845.9
65175,726,84,2020-03-17,8,11502.88
65176,488,285,2023-08-15,8,12880.08
65177,62,296,2022-08-21,9,4845.69
65178,879,74,2023-10-23,5,737.3000000000001
65179,54,115,2023-03-19,3,1487.76
65180,338,309,2020-03-06,9,6312.599999999999
65181,375,27,2023-08-29,7,13423.83
65182,877,225,2020-11-24,4,5355.92
65183,474,438,2023-06-18,3,1722.78
65184,112,296,2021-02-23,9,4845.69
65185,990,484,2022-08-04,6,3901.2000000000003
65186,269,209,2021-02-10,1,1342.94
65187,324,448,2021-04-30,8,7303.68
65188,619,427,2023-02-28,1,1111.3
65189,795,107,2022-07-12,5,1836.3
65190,883,443,2022-04-29,6,5615.82
65191,680,26,2023-03-26,8,1302.4
65192,586,58,2022-02-17,9,2806.56
65193,748,367,2023-04-08,8,4629.12
65194,604,110,2023-11-27,1,1022.85
65195,85,392,2023-08-23,2,132.44
65196,372,326,2021-12-17,8,12114.64
65197,75,188,2023-08-15,9,3110.4900000000002
65198,596,250,2023-10-06,3,4414.53
65199,757,104,2022-02-04,3,1596.9299999999998
65200,508,128,2021-08-31,5,4128.9
65201,228,50,2021-09-15,6,5798.88
65202,595,480,2020-10-08,9,6713.37
65203,394,326,2022-04-03,5,7571.65
65204,15,476,2022-09-03,5,3270.6
65205,813,210,2022-11-23,5,7483.5
65206,181,294,2023-01-18,6,8170.62
65207,508,262,2022-12-17,7,13277.81
65208,338,458,2022-01-10,1,159.54
65209,263,397,2022-03-10,2,1792.68
65210,926,231,2020-09-01,7,8318.519999999999
65211,78,206,2020-03-27,4,5888.88
65212,229,481,2021-01-10,1,739.89
65213,745,416,2022-07-29,4,687.72
65214,30,81,2021-06-27,1,434.01
65215,374,337,2022-03-10,7,5859.139999999999
65216,155,37,2020-08-17,2,649.14
65217,817,257,2023-03-26,5,9790.599999999999
65218,185,499,2022-04-08,9,15155.28
65219,448,129,2022-12-10,3,5529.2699999999995
65220,869,55,2021-06-19,5,326.45000000000005
65221,447,152,2021-10-10,8,961.92
65222,432,340,2023-01-23,7,6120.240000000001
65223,767,233,2023-09-02,6,796.3199999999999
65224,169,488,2022-11-19,9,6670.17
65225,81,231,2021-09-23,4,4753.44
65226,798,267,2021-02-04,9,13339.53
65227,210,217,2021-07-25,1,404.15
65228,259,282,2022-06-24,4,5803.96
65229,988,227,2021-02-06,6,6670.62
65230,549,412,2021-02-25,7,3740.3100000000004
65231,286,466,2020-08-12,2,722.02
65232,54,266,2021-06-23,4,6332.4
65233,469,53,2020-09-20,5,856.5
65234,369,176,2021-12-08,6,2722.8
65235,724,26,2021-03-14,3,488.40000000000003
65236,854,383,2022-05-20,1,543.55
65237,996,57,2021-05-16,5,4614.8
65238,100,82,2023-02-02,1,1905.29
65239,597,226,2021-12-24,2,405.98
65240,984,85,2022-03-19,1,1963.23
65241,725,192,2022-04-03,7,6154.33
65242,903,297,2023-10-10,4,5074.0
65243,776,297,2022-08-18,9,11416.5
65244,982,122,2023-08-04,2,1771.94
65245,598,420,2021-08-14,3,4086.2999999999997
65246,575,92,2020-05-27,8,15706.4
65247,447,377,2020-12-02,5,5978.95
65248,192,172,2021-11-29,3,3608.1000000000004
65249,414,337,2021-12-07,6,5022.12
65250,482,73,2021-07-18,8,3663.28
65251,93,43,2023-03-03,6,7740.66
65252,253,151,2020-08-06,7,881.37
65253,650,473,2020-09-14,7,9702.07
65254,965,427,2020-09-13,5,5556.5
65255,561,90,2020-04-12,4,770.04
65256,633,278,2021-08-26,8,8924.32
65257,39,497,2021-03-25,7,12072.83
65258,546,274,2020-11-27,8,7227.52
65259,358,447,2022-03-16,1,883.82
65260,778,497,2022-02-14,4,6898.76
65261,9,65,2020-03-26,2,1171.34
65262,188,231,2020-03-08,3,3565.08
65263,608,14,2020-05-22,4,7208.76
65264,645,93,2022-09-16,4,1682.84
65265,675,307,2022-07-16,7,5167.889999999999
65266,139,463,2022-05-04,9,7639.74
65267,298,240,2022-06-30,4,4208.08
